Moulainville|(55400)|49.162|5.49528
Moulares|(81190)|44.0667|2.3
Moulay|(53100)|48.2667|-0.633333
Moulayres|(81300)|43.7167|2.01667
Moule|(97160)|-61.3472|16.3339
Mouledous|(65190)|43.2333|0.233333
Moules-et-baucels|(34190)|43.95|3.71667
Mouleydier|(24520)|44.85|0.6
Moulezan|(30350)|43.9333|4.13333
Moulhard|(28160)|48.2|1.05
Moulicent|(61290)|48.5667|0.766667
Moulidars|(16290)|45.6667|-0.033333
Mouliets-et-villemartin|(33350)|44.8333|-0.016667
Mouliherne|(49390)|47.4667|0.016667
Moulin-mage|(81320)|43.7113|2.80464
Moulin-neuf|(09500)|43.0667|1.95
Moulin-neuf|(24700)|45.0167|0.066667
Moulin-sous-touvent|(60350)|49.4564|3.07139
Moulineaux|(76530)|49.35|0.966667
Moulines|(14220)|48.9875|-0.3375
Moulines|(50600)|48.5417|-1.03333
Moulinet|(06380)|43.95|7.41667
Moulinet|(47290)|44.5333|0.566667
Moulins|(02160)|49.4167|3.68333
Moulins|(03000)|46.5667|3.33333
Moulins|(35680)|48|-1.36667
Moulins-en-tonnerrois|(89310)|47.7333|4.03333
Moulins-engilbert|(58290)|46.9833|3.81667
Moulins-la-marche|(61380)|48.65|0.483333
Moulins-le-carbonnel|(72130)|48.3667|-0.016667
Moulins-les-metz|(57160)|49.1|6.1
Moulins-saint-hubert|(55700)|49.5833|5.11667
Moulins-sur-cephons|(36110)|47.0167|1.55
Moulins-sur-orne|(61200)|48.7667|-0.066667
Moulins-sur-ouanne|(89130)|47.7167|3.33333
Moulins-sur-yevre|(18390)|47.0833|2.51667
Moulis|(09200)|42.9667|1.08333
Moulis-en-medoc|(33480)|45.0667|-0.766667
Moulismes|(86500)|46.3333|0.816667
Moulle|(62910)|50.7833|2.18333
Moulon|(33420)|44.8473|-0.220556
Moulon|(45270)|48.0167|2.6
Moulotte|(55160)|49.1|5.73333
Moult|(14370)|49.1167|-0.166667
Moumoulous|(65140)|43.3667|0.233333
Moumour|(64400)|43.2167|-0.666667
Mounes-prohencoux|(12370)|43.8|2.78333
Mourede|(32190)|43.7833|0.283333
Mourens|(33410)|44.65|-0.2
Mourenx|(64150)|43.3833|-0.6
Mouret|(12330)|44.5167|2.51667
Moureuille|(63700)|46.1667|2.91667
Moureze|(34800)|43.6167|3.36667
Mouries|(13890)|43.6833|4.86667
Mouriez|(62140)|50.35|1.95
Mourioux-vieilleville|(23210)|46.0773|1.64528
Mourjou|(15340)|44.6833|2.33333
Mourmelon-le-grand|(51400)|49.1333|4.36667
Mourmelon-le-petit|(51400)|49.1333|4.31667
Mournans-charbonny|(39250)|46.78|6.00417
Mouron|(08250)|49.3167|4.78333
Mouron-sur-yonne|(58800)|47.1833|3.73333
Mouroux|(77120)|48.8167|3.03333
Mours|(95260)|49.1333|2.26667
Mours-saint-eusebe|(26540)|45.0667|5.05
Mourvilles-basses|(31460)|43.4833|1.7
Mourvilles-hautes|(31540)|43.4167|1.81667
Mouscardes|(40290)|43.5833|-0.883333
Moussac|(30190)|43.9833|4.21667
Moussac|(86150)|46.2812|0.687222
Moussages|(15380)|45.2333|2.48333
Moussan|(11120)|43.2333|2.95
Mousse|(35130)|47.9333|-1.26667
Mousseaux-les-bray|(77480)|48.4167|3.23333
Mousseaux-neuville|(27220)|48.9|1.35
Mousseaux-sur-seine|(78270)|49.05|1.65
Moussey|(10800)|48.2167|4.1
Moussey|(57770)|48.6737|6.78251
Moussey|(88210)|48.4303|7.02306
Les moussieres|(39310)|46.3333|5.9
Mousson|(54700)|48.9|6.08333
Moussonvilliers|(61190)|48.6333|0.8
Moussoulens|(11170)|43.2833|2.23333
Moussy|(51200)|49.0167|3.91667
Moussy|(58700)|47.1833|3.45
Moussy|(95640)|49.1333|1.91667
Moussy-le-neuf|(77230)|49.0667|2.6
Moussy-le-vieux|(77230)|49.05|2.61667
Moussy-verneuil|(02160)|49.4167|3.63333
Moustajon|(31110)|42.8167|0.6
Mousteru|(22200)|48.5167|-3.23333
Moustey|(40410)|44.3586|-0.76167
Moustier|(47800)|44.6333|0.3
Moustier-en-fagne|(59132)|50.1|4.18333
Moustier-ventadour|(19300)|45.4|2.11667
Moustiers-sainte-marie|(04360)|43.85|6.21667
Moustoir-ac|(56500)|47.85|-2.83333
Moustoir-remungol|(56500)|48|-2.9
Mouterhouse|(57620)|48.9833|7.45
Mouterre-silly|(86200)|46.9833|0.066667
Mouterre-sur-blourde|(86430)|46.2|0.75
Mouthe|(25240)|46.7167|6.16667
Mouthier-en-bresse|(71270)|46.85|5.38333
Mouthier-haute-pierre|(25920)|47.0333|6.26667
Mouthiers-sur-boeme|(16440)|45.55|0.116667
Mouthoumet|(11330)|42.9667|2.53333
Moutier-d'ahun|(23150)|46.1|2.05
Moutier-malcard|(23220)|46.3833|1.95
Moutier-rozeille|(23200)|45.9167|2.2
Moutiers|(28150)|48.3|1.78333
Moutiers|(35130)|47.9667|-1.21667
Moutiers|(54660)|49.2333|5.96667
Moutiers|(73600)|45.4833|6.53333
Moutiers-au-perche|(61110)|48.4833|0.85
Les moutiers-en-auge|(14620)|48.9|-0.016667
Les moutiers-en-cinglais|(14220)|49.0312|-0.422778
Moutiers-en-puisaye|(89520)|47.61|3.17584
Les moutiers-en-retz|(44760)|47.0634|1.99834
Les moutiers-hubert|(14140)|48.9667|0.266667
Moutiers-les-mauxfaits|(85540)|46.4914|0.573334
Moutiers-saint-jean|(21500)|47.5667|4.21667
Moutiers-sous-argenton|(79150)|46.95|-0.383333
Moutiers-sous-chantemerle|(79320)|46.7|-0.616667
Moutiers-sur-le-lay|(85320)|46.55|-1.15
Mouton|(16460)|45.8833|0.25
Moutonne|(39270)|46.5167|5.56667
Moutonneau|(16460)|45.9|0.233333
Moutoux|(39300)|46.7833|5.93333
Moutrot|(54113)|48.6|5.9
Mouvaux|(59420)|50.7|3.13333
Moux|(11700)|43.1833|2.65
Moux-en-morvan|(58230)|47.1714|4.15306
Mouxy|(73100)|45.6833|5.93333
Mouy|(60250)|49.3167|2.31667
Mouy-sur-seine|(77480)|48.4167|3.23333
Mouzay|(37600)|47.0833|0.883333
Mouzay|(55700)|49.4667|5.21667
Mouzeil|(44850)|47.45|-1.35
Mouzens|(24220)|44.85|1
Mouzens|(81470)|43.5333|1.9
Mouzeuil-saint-martin|(85370)|46.4659|-0.984722
Mouzieys-panens|(81170)|44.1|1.95
Mouzieys-teulet|(81430)|43.8667|2.28333
Mouzillon|(44330)|47.15|-1.28333
Mouzon|(08210)|49.6|5.08333
Mouzon|(16310)|45.8|0.616667
Moval|(90400)|47.5833|6.88333
Moy-de-l'aisne|(02610)|49.75|3.36667
Moyaux|(14590)|49.2|0.35
Moydans|(05150)|44.4|5.5
Moye|(74150)|45.8667|5.91667
Moyemont|(88700)|48.35|6.53333
Moyen|(54118)|48.4833|6.56667
Moyencourt|(80400)|49.7167|2.93333
Moyencourt-les-poix|(80290)|49.7833|2.03333
Moyenmoutier|(88420)|48.3833|6.91667
Moyenneville|(60190)|49.4906|2.63639
Moyenneville|(62121)|50.1833|2.76667
Moyenneville|(80870)|50.075|1.75
Moyenvic|(57630)|48.7833|6.55
Moyeuvre-grande|(57250)|49.25|6.03333
Moyeuvre-petite|(57250)|49.2667|6.01667
Moyon|(50860)|49|-1.11667
Moyrazes|(12160)|44.3333|2.43333
Moyvillers|(60190)|49.4167|2.65
Mozac|(63200)|45.8833|3.1
Moze-sur-louet|(49610)|47.35|-0.55
Mtsamboro|(97630)|-12.7008|45.0676
Muchedent|(76590)|49.7667|1.18333
Mudaison|(34130)|43.6464|4.03945
Muel|(35290)|48.1273|1.84278
Muespach|(68640)|47.5475|7.38056
Muespach-le-haut|(68640)|47.55|7.41667
Mugron|(40250)|43.75|-0.75
Muhlbach-sur-bruche|(67130)|48.5167|7.3
Muhlbach-sur-munster|(68380)|48.0333|7.08333
Muides-sur-loire|(41500)|47.6667|1.51667
Muidorge|(60480)|49.5333|2.13333
Muids|(27430)|49.2167|1.3
Muille-villette|(80400)|49.7333|3.06667
Muirancourt|(60640)|49.65|3
Muizon|(51140)|49.2667|3.88333
Les mujouls|(06910)|43.8833|6.85
Mulcent|(78790)|48.8833|1.65
Mulcey|(57260)|48.8|6.66667
Mulhausen|(67350)|48.8831|7.55334
Mulhouse|(68100-68200)|47.75|7.33333
Mulsanne|(72230)|47.9|0.25
Mulsans|(41500)|47.7|1.38333
Mun|(65350)|43.2833|0.266667
Munchhausen|(67470)|48.9334|8.1516
Munchhouse|(68740)|47.8667|7.45
Muncq-nieurlet|(62890)|50.85|2.11667
Mundolsheim|(67450)|48.65|7.7
Muneville-le-bingard|(50490)|49.1333|-1.48333
Muneville-sur-mer|(50290)|48.9333|-1.48333
Munster|(57670)|48.9167|6.9
Munster|(68140)|48.05|7.13333
Muntzenheim|(68320)|48.1|7.46667
Munwiller|(68250)|47.9167|7.35
Mur-de-barrez|(12600)|44.85|2.65
Mur-de-bretagne|(22530)|48.2|-2.98333
Mur-de-sologne|(41230)|47.4167|1.61667
Muracciole|(20219)|42.1698|9.18418
Murasson|(12370)|43.7667|2.76667
Murat|(03390)|46.4|2.91667
Murat|(15300)|45.1167|2.86667
Murat-le-quaire|(63150)|45.6|2.73333
Murat-sur-vebre|(81320)|43.6833|2.85833
Murato|(20239)|42.5773|9.32612
Murbach|(68530)|47.9167|7.16667
Mureaumont|(60220)|49.6333|1.78333
Les mureaux|(78130)|49|1.91667
Mureils|(26240)|45.2|4.93333
Mures|(74540)|45.8|6.03333
Muret|(31600)|43.4667|1.35
Muret-et-crouttes|(02210)|49.2833|3.41667
Muret-le-chateau|(12330)|44.5|2.58333
Murianette|(38420)|45.1833|5.81667
Murinais|(38160)|45.2167|5.31667
Murles|(34980)|43.6833|3.76667
Murlin|(58700)|47.2|3.18333
Muro|(20225)|42.5456|8.91418
Murol|(63790)|45.5833|2.95
Murols|(12600)|44.75|2.58333
Muron|(17430)|46.0333|-0.833333
Murs|(36700)|46.9|1.15
Murs|(84220)|43.95|5.25
Murs-erigne|(49130)|47.4|-0.55
Murs-et-gelignieux|(01300)|45.6333|5.66667
Murtin-et-bogny|(08150)|49.8167|4.53333
Murvaux|(55110)|49.3833|5.25
Murviel-les-beziers|(34490)|43.4406|3.14417
Murviel-les-montpellier|(34570)|43.6167|3.73333
Murville|(54490)|49.3333|5.83333
Murzo|(20160)|42.1681|8.82723
Mus|(30121)|43.7333|4.2
Muscourt|(02160)|49.3667|3.75
Musculdy|(64130)|43.2|-0.95
Musieges|(74270)|46.0167|5.95
Musigny|(21230)|47.1667|4.51667
Mussey-sur-marne|(52300)|48.3833|5.15
Mussidan|(24400)|45.0333|0.366667
Mussig|(67600)|48.2333|7.51667
Mussy-la-fosse|(21150)|47.5167|4.43333
Mussy-sous-dun|(71170)|46.2333|4.33333
Mussy-sur-seine|(10250)|47.9667|4.5
Mutigney|(39290)|47.2833|5.55
Mutigny|(51160)|49.0667|4.01667
Mutrecy|(14220)|49.0667|-0.416667
Muttersholtz|(67600)|48.2667|7.53333
Mutzenhouse|(67270)|48.7333|7.58333
Mutzig|(67190)|48.5333|7.46667
Muzeray|(55230)|49.3333|5.61667
Muzillac|(56190)|47.55|-2.48333
Muzy|(27650)|48.7667|1.35
Myans|(73800)|45.5167|5.98333
Myennes|(58440)|47.45|2.93333
Myon|(25440)|47.0167|5.93333
Moeurs-verdey|(51120)|48.7273|3.67806
Moernach|(68480)|47.5|7.25
Moeuvres|(62147)|50.15|3.06667
Nabas|(64190)|43.3333|-0.866667
Nabinaud|(16390)|45.2833|0.2
Nabirat|(24250)|44.75|1.28333
Nabringhen|(62142)|50.75|1.86667
Nachamps|(17380)|46.0167|-0.616667
Nadaillac|(24590)|45.0389|1.39778
Nadaillac-de-rouge|(46350)|44.85|1.43333
Nades|(03450)|46.1667|2.98333
Nadillac|(46360)|44.55|1.51667
Nagel-seez-mesnil|(27190)|48.9333|0.95
Nages|(81320)|43.6755|2.77966
Nages-et-solorgues|(30114)|43.7833|4.23333
Nahuja|(66340)|42.4167|1.98333
Nailhac|(24390)|45.2167|1.13333
Naillat|(23800)|46.2667|1.63333
Nailloux|(31560)|43.3667|1.63333
Nailly|(89100)|48.225|3.225
Naintre|(86530)|46.7667|0.483333
Nainville-les-roches|(91750)|48.5|2.5
Naisey-les-granges|(25360)|47.212|6.23695
Naives-en-blois|(55190)|48.6667|5.55
Naives-rosieres|(55000)|48.795|5.21584
Naix-aux-forges|(55500)|48.6333|5.38333
Naizin|(56500)|47.9833|-2.83333
Najac|(12270)|44.2167|1.98333
Nalliers|(85370)|46.4667|-1.03333
Nalliers|(86310)|46.6|0.866667
Nalzen|(09300)|42.9167|1.75
Nambsheim|(68740)|47.9167|7.55
Nampcel|(60400)|49.4833|3.1
Nampcelles-la-cour|(02140)|49.7833|4
Nampont|(80120)|50.3489|1.74556
Namps-maisnil|(80290)|49.8028|2.10695
Nampteuil-sous-muret|(02200)|49.3|3.41667
Nampty|(80160)|49.8|2.2
Nan-sous-thil|(21390)|47.3833|4.35
Nanc-les-saint-amour|(39160)|46.4228|5.35862
Nancay|(18330)|47.35|2.2
Nance|(39140)|46.7333|5.43333
Nances|(73470)|45.5833|5.8
Nanclars|(16230)|45.85|0.216667
Nancois-le-grand|(55500)|48.7167|5.38333
Nancois-sur-ornain|(55500)|48.7167|5.3
Nancras|(17600)|45.75|-0.883333
Nancray|(25360)|47.25|6.18333
Nancray-sur-rimarde|(45340)|48.0667|2.33333
Nancuise|(39270)|46.4667|5.53333
Nancy|(54100)|48.6833|6.2
Nancy-sur-cluses|(74300)|46.0333|6.58333
Nandax|(42720)|46.1|4.16667
Nandy|(77176)|48.5833|2.56667
Nangeville|(45330)|48.3|2.31667
Nangis|(77370)|48.55|3
Nangy|(74380)|46.15|6.3
Nannay|(58350)|47.2667|3.2
Nans|(25680)|47.4833|6.41667
Les nans|(39300)|46.7833|5.96667
Nans-les-pins|(83860)|43.3667|5.78333
Nans-sous-sainte-anne|(25330)|46.9833|6
Nant|(12230)|44.0167|3.3
Nant-le-grand|(55500)|48.6833|5.23333
Nant-le-petit|(55500)|48.65|5.21667
Nanteau-sur-essonne|(77760)|48.3167|2.41667
Nanteau-sur-lunain|(77710)|48.25|2.81667
Nanterre|(92000)|48.9|2.2
Nantes|(44000-44100-44200-44300)|47.2167|-1.55
Nantes-en-ratier|(38350)|44.935|5.82667
Nanteuil|(79400)|46.4167|-0.166667
Nanteuil-auriac-de-bourzac|(24320)|45.3845|0.290556
Nanteuil-en-vallee|(16700)|46|0.316667
Nanteuil-la-foret|(51480)|49.1303|3.92278
Nanteuil-la-fosse|(02880)|49.4333|3.45
Nanteuil-le-haudouin|(60440)|49.1333|2.8
Nanteuil-les-meaux|(77100)|48.9333|2.9
Nanteuil-notre-dame|(02210)|49.2|3.4
Nanteuil-sur-aisne|(08300)|49.5167|4.3
Nanteuil-sur-marne|(77730)|48.9833|3.21667
Nantey|(39160)|46.4167|5.4
Nantheuil|(24800)|45.4167|0.95
Nanthiat|(24800)|45.4|0.983333
Nantiat|(87140)|46.0167|1.18333
Nantille|(17770)|45.8667|-0.483333
Nantillois|(55270)|49.3|5.13333
Nantilly|(70100)|47.4667|5.53333
Nantoin|(38260)|45.4333|5.26667
Nantois|(55500)|48.6333|5.35
Nanton|(71240)|46.6167|4.8
Nantouillet|(77230)|49|2.7
Nantoux|(21190)|47.0333|4.75
Nantua|(01460)|46.15|5.61667
Naours|(80260)|50.0333|2.28333
Narbefontaine|(57220)|49.1333|6.55
Narbief|(25210)|47.1333|6.7
Narbonne|(11100)|43.1833|3
Narcastet|(64510)|43.25|-0.316667
Narcy|(52170)|48.5833|5.08333
Narcy|(58400)|47.2333|3.06667
Nargis|(45210)|48.1|2.75
Narnhac|(15230)|44.9167|2.8
Narp|(64190)|43.3667|-0.833333
Narrosse|(40180)|43.7|-1
Nasbinals|(48260)|44.6667|3.05
Nassandres|(27550)|49.1167|0.733333
Nassiet|(40330)|43.6|-0.683333
Nassigny|(03190)|46.5|2.6
Nastringues|(24230)|44.8667|0.166667
Nattages|(01300)|45.7333|5.76667
Natzwiller|(67130)|48.4333|7.25
Naucelle|(12800)|44.2|2.35
Naucelles|(15000)|44.95|2.43333
Naujac-sur-mer|(33990)|45.25|-1.03333
Naujan-et-postiac|(33420)|44.7833|-0.183333
Nauroy|(02420)|49.95|3.25
Naussac|(12700)|44.5167|2.08333
Naussac|(48300)|44.75|3.78333
Naussannes|(24440)|44.75|0.733333
Nauvay|(72260)|48.25|0.4
Nauviale|(12330)|44.5167|2.41667
Navacelles|(30580)|44.1667|4.25
Navailles-angos|(64450)|43.4167|-0.333333
Navarrenx|(64190)|43.3333|-0.75
Naveil|(41100)|47.8|1.03333
Navenne|(70000)|47.6|6.16667
Naves|(03330)|46.1833|3.1
Naves|(19460)|45.3167|1.76667
Naves|(59161)|50.2|3.3
Naves|(81710)|43.5667|2.225
Naves-parmelan|(74370)|45.9333|6.18333
Navilly|(71270)|46.9333|5.15
Nay|(50190)|49.2333|-1.36667
Nay|(64800)|43.18|-0.262222
Nayemont-les-fosses|(88100)|48.3|7.01667
Nazelles-negron|(37530)|47.4323|0.953333
Neac|(33500)|44.9333|-0.183333
Neant-sur-yvel|(56430)|48.0167|-2.33333
Neau|(53150)|48.15|-0.466667
Neaufles-auvergny|(27250)|48.8653|0.734722
Neaufles-saint-martin|(27830)|49.2833|1.73333
Neauphe-sous-essai|(61500)|48.5667|0.2
Neauphe-sur-dive|(61160)|48.8489|0.0958333
Neauphle-le-chateau|(78640)|48.8167|1.9
Neauphle-le-vieux|(78640)|48.8167|1.86667
Neauphlette|(78980)|48.9333|1.53333
Neaux|(42470)|45.9667|4.18333
Nebian|(34800)|43.6|3.43333
Nebias|(11500)|42.9|2.11667
Nebing|(57670)|48.9|6.81667
Nebouzat|(63210)|45.7167|2.9
Necy|(61160)|48.8333|-0.116667
Nedde|(87120)|45.7167|1.83333
Nedon|(62550)|50.5333|2.36667
Nedonchel|(62550)|50.5167|2.36667
Neewiller-pres-lauterbourg|(67630)|48.955|8.12612
Neffes|(05000)|44.5|6.03333
Neffies|(34320)|43.5333|3.33333
Nefiach|(66170)|42.7|2.66667
Negrepelisse|(82800)|44.0667|1.51667
Negreville|(50260)|49.4833|-1.55
Negrondes|(24460)|45.35|0.866667
Nehou|(50390)|49.4167|-1.53333
Nelling|(57670)|48.9667|6.86667
Nemours|(77140)|48.2667|2.7
Nempont-saint-firmin|(62180)|50.35|1.73333
Nenigan|(31350)|43.35|0.7
Neons-sur-creuse|(36220)|46.7333|0.916667
Neoules|(83136)|43.3|6.01667
Neoux|(23200)|45.9167|2.25
Nepvant|(55700)|49.55|5.21667
Nerac|(47600)|44.1333|0.35
Nerbis|(40250)|43.75|-0.733333
Nercillac|(16200)|45.7167|-0.25
Nere|(17510)|45.9667|-0.233333
Neret|(36400)|46.5667|2.15
Nerigean|(33750)|44.8333|-0.283333
Nerignac|(86150)|46.3|0.733333
Neris-les-bains|(03310)|46.2833|2.66667
Nernier|(74140)|46.3667|6.3
Neron|(28210)|48.6025|1.515
Neronde|(42510)|45.8333|4.23333
Neronde-sur-dore|(63120)|45.8|3.53333
Nerondes|(18350)|47|2.83333
Ners|(30360)|44.0167|4.16667
Nersac|(16440)|45.6333|0.05
Nervieux|(42510)|45.8|4.15
Nerville-la-foret|(95590)|49.0833|2.28333
Nery|(60320)|49.2833|2.78333
Neschers|(63320)|45.5833|3.16667
Nescus|(09240)|43|1.43333
Nesle|(80190)|49.7667|2.91667
Nesle-et-massoult|(21330)|47.7833|4.43333
Nesle-hodeng|(76270)|49.7|1.5
Nesle-l'hopital|(80140)|49.9|1.7
Nesle-la-reposte|(51120)|48.6333|3.55
Nesle-le-repons|(51700)|49.05|3.71667
Nesle-normandeuse|(76340)|49.9167|1.66667
Nesles|(62152)|50.6167|1.65
Nesles-la-montagne|(02400)|49.0167|3.41667
Nesles-la-vallee|(95690)|49.1333|2.18333
Neslette|(80140)|49.9167|1.66667
Nesmy|(85310)|46.5833|-1.4
Nesploy|(45270)|48|2.36667
Nespouls|(19600)|45.05|1.5
Nessa|(20225)|42.5503|8.94862
Nestier|(65150)|43.0667|0.5
Nettancourt|(55800)|48.8667|4.95
Neublans-abergement|(39120)|46.9095|5.32973
Neubois|(67220)|48.3|7.33333
Neuchatel-urtiere|(25150)|47.3667|6.73333
Neuf-berquin|(59940)|50.65|2.66667
Neuf-brisach|(68600)|48.0167|7.53333
Neuf-eglise|(63560)|46.1|2.9
Neuf-marche|(76220)|49.4237|1.71528
Neuf-mesnil|(59330)|50.2667|3.9
Neufbosc|(76680)|49.6456|1.36333
Neufchateau|(88300)|48.35|5.7
Neufchatel-en-bray|(76270)|49.7333|1.45
Neufchatel-en-saosnois|(72600)|48.3667|0.25
Neufchatel-hardelot|(62152)|50.6167|1.63333
Neufchatel-sur-aisne|(02190)|49.4333|4.03333
Neufchef|(57700)|49.3167|6.01667
Neufchelles|(60890)|49.1167|3.06667
Neuffons|(33580)|44.65|0.016667
Neuffontaines|(58190)|47.3667|3.75
Neufgrange|(57910)|49.0667|7.06667
Neuflieux|(02300)|49.6|3.16667
Neuflize|(08300)|49.4167|4.3
Neufmaison|(08560)|49.7667|4.5
Neufmaisons|(54540)|48.4667|6.85
Neufmanil|(08700)|49.8167|4.8
Neufmesnil|(50250)|49.3167|-1.53333
Neufmoulin|(80132)|50.1333|1.9
Neufmoulins|(57830)|48.6833|6.96667
Neufmoutiers-en-brie|(77610)|48.7667|2.83333
Neufvillage|(57670)|48.9333|6.78333
Neufvy-sur-aronde|(60190)|49.5|2.66667
Neugartheim-ittlenheim|(67370)|48.6581|7.54056
Neuhaeusel|(67480)|48.8167|8.08333
Neuil|(37190)|47.1667|0.5
Neuilh|(65200)|43.0833|0.066667
Neuillac|(17520)|45.5167|-0.4
Neuillay-les-bois|(36500)|46.7667|1.48333
Neuille|(49680)|47.35|-0.033333
Neuille-le-lierre|(37380)|47.5167|0.916667
Neuille-pont-pierre|(37360)|47.55|0.55
Neuilly|(27730)|48.9333|1.41667
Neuilly|(58420)|47.2333|3.5
Neuilly|(89113)|47.9167|3.43333
Neuilly-en-donjon|(03130)|46.35|3.88333
Neuilly-en-dun|(18600)|46.8|2.78333
Neuilly-en-sancerre|(18250)|47.3|2.68333
Neuilly-en-thelle|(60530)|49.2167|2.28333
Neuilly-en-vexin|(95640)|49.1667|1.98333
Neuilly-l'eveque|(52360)|47.9167|5.43333
Neuilly-l'hopital|(80132)|50.1667|1.88333
Neuilly-la-foret|(14230)|49.2667|-1.1
Neuilly-le-bisson|(61250)|48.5|0.233333
Neuilly-le-brignon|(37160)|46.9667|0.783333
Neuilly-le-dien|(80150)|50.2167|2.05
Neuilly-le-real|(03340)|46.45|3.41667
Neuilly-le-vendin|(53250)|48.5|-0.333333
Neuilly-les-dijon|(21800)|47.2833|5.1
Neuilly-plaisance|(93360)|48.8667|2.51667
Neuilly-saint-front|(02470)|49.1667|3.26667
Neuilly-sous-clermont|(60290)|49.35|2.4
Neuilly-sur-eure|(61290)|48.5333|0.916667
Neuilly-sur-marne|(93330)|48.85|2.53333
Neuilly-sur-seine|(92200)|48.8833|2.26667
Neuilly-sur-suize|(52000)|48.05|5.15
Neulette|(62770)|50.3833|2.16667
Neulise|(42590)|45.9|4.18333
Neulles|(17500)|45.5|-0.416667
Neulliac|(56300)|48.1333|-2.98333
Neung-sur-beuvron|(41210)|47.5333|1.8
Neunkirchen-les-bouzonville|(57320)|49.3548|6.55473
Neure|(03320)|46.75|2.98333
Neurey-en-vaux|(70160)|47.75|6.2
Neurey-les-la-demie|(70000)|47.5667|6.2
Neussargues-moissac|(15170)|45.1333|2.98333
Neuve-chapelle|(62840)|50.5833|2.78333
Neuve-eglise|(67220)|48.3333|7.31667
Neuve-maison|(02500)|49.9333|4.03333
Neuvecelle|(74500)|46.4|6.6
Neuveglise|(15260)|44.9333|2.98333
Neuvelle-les-cromary|(70190)|47.4|6.08333
Neuvelle-les-la-charite|(70130)|47.5333|5.95
Neuvelle-les-voisey|(52400)|47.8667|5.8
Neuves-maisons|(54230)|48.6167|6.1
Neuvic|(19160)|45.3833|2.28333
Neuvic|(24190)|45.1|0.466667
Neuvic-entier|(87130)|45.7167|1.61667
Neuvicq|(17270)|45.2439|-0.185556
Neuvicq-le-chateau|(17490)|45.8|-0.166667
Neuvillalais|(72240)|48.15|-0.000833333
Neuville|(19380)|45.1167|1.83333
Neuville|(63160)|45.7417|3.43333
Neuville-au-bois|(80140)|49.9728|1.78917
Neuville-au-cornet|(62130)|50.3333|2.36667
Neuville-au-plain|(50480)|49.4333|-1.33333
Laneuville-au-pont|(52100)|48.6333|4.86667
Neuville-aux-bois|(45170)|48.0667|2.05
Neuville-bosc|(60119)|49.2|2.01667
Neuville-bourjonval|(62124)|50.0684|3.02139
Neuville-coppegueule|(80430)|49.85|1.75
Neuville-day|(08130)|49.5|4.68333
Neuville-de-poitou|(86170)|46.6861|0.245833
Neuville-en-avesnois|(59218)|50.2|3.58333
Neuville-en-beaumont|(50250)|49.35|-1.6
Neuville-en-ferrain|(59960)|50.75|3.15
Neuville-en-verdunois|(55260)|48.95|5.3
Neuville-ferrieres|(76270)|49.7167|1.46667
Neuville-les-dames|(01400)|46.1667|5
Neuville-les-decize|(58300)|46.7667|3.31667
Neuville-les-loeuilly|(80160)|49.7912|2.18334
Neuville-les-this|(08090)|49.75|4.6
Neuville-les-vaucouleurs|(55140)|48.5833|5.66667
Neuville-lez-beaulieu|(08380)|49.8664|4.32584
Neuville-pres-sees|(61500)|48.65|0.233333
Neuville-saint-amand|(02100)|49.8167|3.33333
Neuville-saint-remy|(59554)|50.1833|3.23333
Neuville-saint-vaast|(62580)|50.35|2.76667
Neuville-sous-montreuil|(62170)|50.4667|1.76667
Neuville-sur-ailette|(02860)|49.4667|3.7
Neuville-sur-ain|(01160)|46.0833|5.36667
Neuville-sur-authou|(27800)|49.2167|0.633333
Neuville-sur-brenne|(37110)|47.6192|0.908333
Neuville-sur-escaut|(59293)|50.2998|3.35389
Neuville-sur-margival|(02880)|49.45|3.4
Neuville-sur-oise|(95000)|49.0167|2.06667
Neuville-sur-ornain|(55800)|48.8167|5.05
Neuville-sur-saone|(69250)|45.8667|4.85
Neuville-sur-sarthe|(72190)|48.0667|0.2
Neuville-sur-seine|(10250)|48.0333|4.41667
Neuville-sur-touques|(61120)|48.85|0.283333
Neuville-sur-vanne|(10190)|48.2556|3.78056
Neuville-vitasse|(62217)|50.25|2.81667
Neuviller-la-roche|(67130)|48.4392|7.2389
Neuviller-les-badonviller|(54540)|48.5167|6.88333
Neuviller-sur-moselle|(54290)|48.5|6.28333
Neuvillers-sur-fave|(88100)|48.2833|7.03333
Neuvillette|(02390)|49.85|3.46667
Neuvillette|(80600)|50.2|2.31667
Neuvillette-en-charnie|(72140)|48.1|-0.216667
Neuvilley|(39800)|46.9|5.6
Neuvilly|(59360)|50.1333|3.51667
Neuvilly-en-argonne|(55120)|49.1667|5.06667
Neuvireuil|(62580)|50.35|2.91667
Neuvizy|(08430)|49.6333|4.53333
Neuvy|(03000)|46.55|3.28333
Neuvy|(41250)|47.5667|1.6
Neuvy|(51310)|48.75|3.51667
Neuvy-au-houlme|(61210)|48.8167|-0.2
Neuvy-bouin|(79130)|46.6833|-0.466667
Neuvy-deux-clochers|(18250)|47.2833|2.68333
Neuvy-en-beauce|(28310)|48.2667|1.88333
Neuvy-en-champagne|(72240)|48.0833|-0.033333
Neuvy-en-dunois|(28800)|48.2|1.53333
Neuvy-en-mauges|(49120)|47.2667|-0.833333
Neuvy-en-sullias|(45510)|47.8|2.25
